listing_id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood,district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenity_score,number_of_reviews,review_scores_rating,license,instant_bookable,monthly_earning_€,type
610155669061566310,172331870,Andrea,1.0,1.0,F,0,0,T,Madrid,Valverde,Fuencarral - El Pardo,40.49673876562727,-3.6914524013793706,Private room,1,2,1,1,3,6,5.0,T,T,496.48500000000007,airbnb
613023088370228229,455793562,Laura,1.0,1.0,F,0,0,T,Madrid,Rosas,San Blas - Canillejas,40.421555,-3.609216,Entire place,5,2,3,5,5,5,4.6,T,F,1323.63,airbnb
610589753743957877,48057636,Fran,1.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.4115303842005,-3.700593180157537,Private room,2,1,1,1,0,6,5.0,T,T,371.25,airbnb
613062487041542968,22679983,Michael,1.0,0.99,T,5,5,T,Madrid,Embajadores,Centro,40.41214548182317,-3.698559743725114,Entire place,3,1,1,1,3,6,4.83,T,T,1060.95,airbnb
613074103303523524,456008591,Rodolfo,0.93,0.68,F,0,0,T,Madrid,Sol,Centro,40.41822539917487,-3.701529843641607,Entire place,3,1,1,1,1,3,5.0,T,F,1176.12,airbnb
613080082892162306,8780654,Marbelus Realty S.L,0.96,0.99,F,8,8,T,Madrid,Lista,Salamanca,40.43283913964186,-3.6734619048963824,Entire place,2,1,1,1,4,2,3.5,T,T,2722.5,airbnb
610665707415998279,213961000,Pilar,0.83,0.06,F,1,1,F,Madrid,Opañel,Carabanchel,40.39373948848683,-3.7169300982874818,Entire place,3,2,2,2,2,0,0.0,T,F,1158.3000000000002,airbnb
610714068891582239,406746227,Adán,1.0,0.93,F,0,0,T,Madrid,Justicia,Centro,40.42374435930149,-3.694845898307777,Private room,2,1,1,1,2,6,5.0,T,F,1101.375,airbnb
610738286114083343,99219757,Clara,1.0,0.61,F,1,1,T,Madrid,Universidad,Centro,40.42712197452964,-3.7073185915301567,Private room,2,1,1,1,0,0,0.0,T,F,118.8,airbnb
613443817530110634,36401569,Capitalurbe Consulting Group,0.96,1.0,F,3,3,T,Madrid,Recoletos,Salamanca,40.4229287682607,-3.689157602236737,Entire place,4,1,2,2,2,3,5.0,T,T,8944.237500000001,airbnb
611213098491913431,69600676,Maria Noelia,1.0,1.0,T,5,5,T,Madrid,Embajadores,Centro,40.40812917156586,-3.707127888881846,Entire place,4,1,1,1,0,2,5.0,T,T,1604.625,airbnb
611217004686939186,37611348,Olber Inversiones,0.6,0.12,F,2,2,T,Madrid,Arapiles,Chamberí,40.43235,-3.70535,Entire place,3,1,2,3,1,0,0.0,T,F,1461.075,airbnb
611218000371589119,50262565,Angie,1.0,0.99,F,12,12,T,Madrid,Universidad,Centro,40.42189409719939,-3.707616659549637,Entire place,16,3,5,8,3,5,5.0,T,T,2083.356,airbnb
611219899551422704,116281704,Nuria,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.409236395081216,-3.713260577090999,Entire place,2,1,1,1,1,3,5.0,T,F,2274.3,airbnb
613451541857691022,257724552,Raúl,0.8,0.5,F,0,0,F,Madrid,Valdeacederas,Tetuán,40.46347186082323,-3.6994840500504136,Private room,2,1,1,1,1,1,5.0,T,F,1249.6,airbnb
613484796932546757,42569684,Cristina,1.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.40917505046555,-3.692698624985439,Entire place,8,2,6,6,4,0,0.0,T,F,3487.628571428571,airbnb
613503004298116989,456098877,Chiara,1.0,1.0,F,0,0,T,Madrid,Palos de Moguer,Arganzuela,40.402199,-3.692634,Private room,2,1,1,1,0,8,5.0,T,T,634.8375,airbnb
611312331160572188,20609984,Jose,0.71,0.58,F,13,13,T,Madrid,Sol,Centro,40.41416187773565,-3.705181222813832,Entire place,2,1,1,1,0,2,4.0,T,F,1113.75,airbnb
613504161733981336,40620794,Carmen,1.0,1.0,T,3,3,T,Madrid,Embajadores,Centro,40.40947213201206,-3.708309936485537,Entire place,4,1,2,3,4,5,5.0,T,T,2202.5025,airbnb
613544038306139814,5500409,Marta Y Enrique,1.0,1.0,T,19,19,T,Madrid,Delicias,Arganzuela,40.3992886563342,-3.696120837111865,Entire place,2,1,1,1,1,3,4.67,T,T,1467.18,airbnb
613582965687782234,10733824,Jhon,1.0,0.83,F,5,5,T,Madrid,Embajadores,Centro,40.41098683929008,-3.703943419636247,Private room,1,1,1,1,0,2,5.0,T,F,504.9,airbnb
611566371015762263,29101584,Oscar,1.0,0.75,F,0,0,T,Madrid,Embajadores,Centro,40.40836636822772,-3.694107912004436,Private room,1,1,1,1,4,4,5.0,T,F,1285.2,airbnb
613661355172119179,16033699,Pela,0.88,0.59,F,0,0,T,Madrid,Puerta del Angel,Latina,40.414148480768326,-3.729868903191859,Entire place,4,1,1,3,2,2,5.0,T,F,3215.025,airbnb
611589905750015603,1891477,Diogo,0.91,0.96,F,26,26,T,Madrid,Universidad,Centro,40.42306834943679,-3.707933951234722,Private room,1,2,1,1,1,3,4.33,T,T,1254.6,airbnb
613687001091866434,75556032,Paula,0.83,0.6,F,1,1,T,Madrid,Guindalera,Salamanca,40.4294182206675,-3.667986952180141,Private room,1,1,1,1,1,3,5.0,T,F,653.4,airbnb
611600875982398989,282677235,Mercedes Noraly,1.0,0.89,F,0,0,F,Madrid,Pinar del Rey,Hortaleza,40.471489,-3.645156,Private room,1,1,1,1,2,4,5.0,T,F,118.8,airbnb
611601130764966973,328173918,Thomas,0.9,0.71,F,0,0,T,Madrid,Embajadores,Centro,40.41134880201324,-3.69960105374698,Entire place,2,1,1,1,0,0,0.0,T,T,712.8000000000001,airbnb
611615986762761917,396813995,Julieta,0.69,0.02,F,3,3,T,Madrid,Embajadores,Centro,40.41029034218808,-3.705597912838781,Entire place,2,1,1,1,0,0,0.0,T,F,445.5,airbnb
611631246603774378,224470411,Jussara,0.83,0.57,F,1,1,T,Madrid,Cuatro Caminos,Tetuán,40.449563698668,-3.701293623311687,Entire place,3,1,1,1,1,1,5.0,T,F,2583.9,airbnb
613692122792518619,6581941,Leyre,1.0,0.3,F,0,0,T,Madrid,Bellas Vistas,Tetuán,40.44912,-3.706933,Entire place,4,1,2,4,2,0,0.0,T,F,2473.416,airbnb
613777242826257624,456024408,Manuel,0.98,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.410933640158966,-3.7034259521016537,Shared room,5,1,1,5,3,6,4.67,T,T,554.4,airbnb
613858105105562670,455897303,Daniel,1.0,1.0,F,0,0,T,Madrid,Cuatro Caminos,Tetuán,40.4489350105342,-3.700188604071225,Entire place,5,1,2,3,2,5,5.0,T,F,3034.35,airbnb
614917130034480916,49259514,Prime Residence,0.89,0.25,F,1,1,T,Madrid,Trafalgar,Chamberí,40.42854,-3.69881,Entire place,4,2,2,2,1,0,0.0,T,T,1386.0,airbnb
614074733917708410,84035397,Alma,0.0,0.0,F,27,27,T,Madrid,Sol,Centro,40.41923719200492,-3.7053162825079786,Shared room,2,2,1,4,0,5,5.0,T,F,511.29,airbnb
614159299910996483,312183619,Thania,1.0,0.94,F,1,1,T,Madrid,Pinar del Rey,Hortaleza,40.47235623197142,-3.636822667852957,Private room,2,1,1,1,0,1,5.0,T,F,460.3500000000001,airbnb
614224535425008798,435301863,Ccassa,1.0,1.0,F,0,0,T,Madrid,Hispanoamérica,Chamartín,40.45591,-3.680556,Entire place,2,1,1,1,2,7,5.0,T,T,639.54,airbnb
614943593794104672,413137791,David,1.0,1.0,F,4,4,T,Madrid,Embajadores,Centro,40.41382380773005,-3.705561177350857,Entire place,6,2,3,4,3,1,5.0,T,F,3479.85,airbnb
614968822192590643,370116944,Javier,1.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.4077975966435,-3.700743625105524,Entire place,2,1,1,2,2,6,5.0,T,F,1245.97,airbnb
614986142456732193,14309511,Kamila,0.7,0.64,F,1,1,F,Madrid,Universidad,Centro,40.42703,-3.70741,Private room,2,1,1,1,0,5,3.6,T,F,1560.9,airbnb
614998239323141762,173469783,Ammar,1.0,1.0,T,6,6,T,Madrid,Embajadores,Centro,40.410919624019336,-3.7013312961926057,Entire place,2,1,1,1,2,10,5.0,T,T,1934.73,airbnb
614304577954592364,15505871,Jaime,0.0,0.0,F,0,0,T,Madrid,Puerta Bonita,Carabanchel,40.37993950220224,-3.742980861785884,Entire place,2,1,1,1,2,0,0.0,T,T,12553.695,airbnb
615003805201886483,7164347,Therese Guldbrandt,0.78,0.43,F,0,0,T,Madrid,Embajadores,Centro,40.4089059584464,-3.70182887201184,Entire place,2,1,1,1,0,1,4.0,T,F,2145.6000000000004,airbnb
615069577466477209,456471374,Sam,0.0,0.0,F,0,0,F,Madrid,Palacio,Centro,40.42077356869908,-3.7078916598751466,Entire place,4,1,2,2,1,0,0.0,T,T,2457.18,airbnb
615090709300643659,347905769,Taha,1.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.40880207171639,-3.707840731511831,Entire place,6,2,3,3,4,2,5.0,T,T,10251.45,airbnb
614320012413426168,321581151,Jhonny,0.9,1.0,F,1,1,T,Madrid,Universidad,Centro,40.42321698705824,-3.701559908995673,Private room,2,1,1,1,3,0,0.0,T,T,732.5999999999999,airbnb
614341664546224191,3876364,Ana,1.0,0.0,F,0,0,T,Madrid,Justicia,Centro,40.423500861411,-3.6993727507705625,Entire place,6,2,2,3,1,0,0.0,T,F,8603.1,airbnb
614429074183049397,399019638,Naiara,1.0,1.0,F,0,0,T,Madrid,Pacífico,Retiro,40.40293711281646,-3.68030353342252,Entire place,5,1,3,3,3,0,0.0,T,T,1732.5,airbnb
614446088252781635,9888293,Carlos,1.0,0.8,F,1,1,T,Madrid,Aravaca,Moncloa - Aravaca,40.458399279703066,-3.778092458931146,Entire place,6,2,2,3,6,0,0.0,T,F,2112.0,airbnb
614457720044273045,15011478,Jose,0.88,1.0,F,0,0,F,Madrid,Gaztambide,Chamberí,40.43551,-3.71711,Private room,1,2,6,6,1,0,0.0,T,T,843.9749999999999,airbnb
614501954436983267,456349299,Geidys,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.4088060283238,-3.7106678361360816,Entire place,4,1,1,1,1,5,5.0,T,T,2609.31,airbnb
615531506803577338,144246035,Rosa,1.0,0.98,T,7,7,T,Madrid,Universidad,Centro,40.42167519167537,-3.7048504879251776,Entire place,2,1,1,1,3,0,0.0,T,T,1664.4375,airbnb
614836122892538228,454228487,Homenfun,1.0,1.0,F,0,0,F,Madrid,El Plantío,Moncloa - Aravaca,40.473417839375806,-3.835326100079849,Entire place,9,3,5,7,3,0,0.0,T,T,143702.55000000002,airbnb
615595408447580803,28408414,Cesar,1.0,1.0,F,0,0,F,Madrid,Trafalgar,Chamberí,40.434769,-3.704115,Entire place,5,2,3,4,5,2,3.0,T,F,4032.0,airbnb
614841965203889112,37918137,Diana,0.97,1.0,F,16,16,T,Madrid,Justicia,Centro,40.4222340864831,-3.699676012105663,Entire place,4,1,1,2,3,1,4.0,T,T,1280.0700000000002,airbnb
617460781039308501,229138489,Antonio,0.9,0.99,F,15,15,T,Madrid,Recoletos,Salamanca,40.42197149110437,-3.689046077794751,Entire place,3,1,1,2,0,1,5.0,T,T,3011.25,airbnb
615621144018322891,444773662,Elena,1.0,1.0,T,20,20,T,Madrid,Universidad,Centro,40.4203841046963,-3.703299338928914,Private room,3,2,1,2,0,2,4.0,T,T,1082.895,airbnb
615630331408535596,19195823,Alexandra,1.0,0.6,F,0,0,F,Madrid,Ventas,Ciudad Lineal,40.42102024878295,-3.655108331935902,Entire place,2,1,1,1,1,0,0.0,T,F,3699.3000000000006,airbnb
615641582500574178,456596129,Jesús,1.0,1.0,F,0,0,T,Madrid,Moscardó,Usera,40.389886818216944,-3.704626199379261,Entire place,4,1,2,3,3,0,0.0,T,T,976.635,airbnb
617668072797660158,457038341,Eli,0.0,0.0,F,0,0,F,Madrid,Universidad,Centro,40.42272311833356,-3.701766142307814,Entire place,5,1,1,2,2,0,0.0,T,T,2943.0,airbnb
615667903168454332,7741006,Alberto,1.0,1.0,F,0,0,T,Madrid,Vallehermoso,Chamberí,40.445972,-3.704952,Entire place,2,1,1,1,4,0,0.0,T,T,13699.95,airbnb
617679726800068367,457040288,Beau,0.0,0.0,F,0,0,F,Madrid,Sol,Centro,40.41535317617571,-3.705978037588754,Entire place,5,1,1,2,1,0,0.0,T,T,2736.0,airbnb
617697087073973289,90916379,Yamir,0.95,1.0,F,0,0,T,Madrid,Canillejas,San Blas - Canillejas,40.44037620270949,-3.6114837138627593,Private room,1,1,1,1,0,6,5.0,T,T,180.18,airbnb
615668502113890048,455277022,Joaquín,0.0,0.0,F,0,0,F,Madrid,Valdeacederas,Tetuán,40.46231999378693,-3.698660448740089,Private room,4,1,3,3,2,0,0.0,T,T,858.69,airbnb
617716347195803296,66017814,Aitor,1.0,0.98,F,1,1,T,Madrid,Casa de Campo,Moncloa - Aravaca,40.42872,-3.73681,Entire place,6,2,1,3,1,0,0.0,T,T,2106.7200000000003,airbnb
615714676824992261,456611571,Hugo,0.97,0.59,F,0,0,F,Madrid,Pinar del Rey,Hortaleza,40.47043807094685,-3.6352833787141554,Private room,2,1,1,1,0,11,4.64,T,F,282.15,airbnb
617764315505764865,5465876,Marcos,0.79,0.99,F,1,1,T,Madrid,Goya,Salamanca,40.426936139078805,-3.672416355029197,Entire place,5,1,1,2,2,0,0.0,T,F,12771.0,airbnb
615733068574537500,120203361,Jorge,1.0,0.83,F,0,0,T,Madrid,Universidad,Centro,40.4245531866917,-3.704619936700487,Entire place,3,1,1,2,2,2,4.0,T,F,1638.5325,airbnb
615757516274505647,288956564,Lari,0.97,0.8,F,0,0,T,Madrid,Puerta del Angel,Latina,40.4073443883502,-3.734673422449649,Private room,2,1,1,1,1,5,5.0,T,F,801.9,airbnb
617795437361800376,456464735,Anthony,0.5,1.0,F,0,0,F,Madrid,Cortes,Centro,40.41568621369027,-3.701258457879733,Entire place,2,1,1,1,2,0,0.0,T,T,1118.7,airbnb
617934548178730769,456906715,Antonietta,1.0,0.86,F,0,0,T,Madrid,Numancia,Puente de Vallecas,40.393014458421824,-3.657751214653404,Private room,1,1,1,1,1,4,5.0,T,T,831.5999999999999,airbnb
617975074869716372,193946225,Sandra,1.0,1.0,F,0,0,T,Madrid,Justicia,Centro,40.42833935676137,-3.699059406296708,Private room,1,1,1,1,5,3,5.0,T,T,372.24,airbnb
615797047538104316,33548178,Alberto,1.0,0.99,T,2,2,T,Madrid,Arapiles,Chamberí,40.43583002900042,-3.710270220020753,Entire place,7,2,4,7,2,1,5.0,T,T,2498.85,airbnb
617979501303563984,146124274,Zunni,1.0,1.0,F,0,0,T,Madrid,Comillas,Carabanchel,40.3920700934374,-3.7142689624649847,Private room,1,1,1,1,2,3,4.0,T,T,625.086,airbnb
615834649139763836,452812288,Home Club,1.0,0.97,F,3,3,T,Madrid,Palacio,Centro,40.415691,-3.711976,Entire place,6,2,2,3,4,0,0.0,T,T,10301.527499999998,airbnb
615867683128141765,392712903,Eduardo,1.0,1.0,F,0,0,T,Madrid,Palacio,Centro,40.421214031579424,-3.708967044657481,Entire place,2,1,1,1,1,5,4.8,T,T,456.885,airbnb
617986179054921417,452511952,Ildefonso,0.94,0.83,F,0,0,F,Madrid,Embajadores,Centro,40.40745946363062,-3.708315914173165,Private room,2,1,1,1,1,6,5.0,T,F,1741.41,airbnb
617987908608131592,453831111,Carlos,1.0,1.0,F,4,4,T,Madrid,Chopera,Arganzuela,40.39402644002496,-3.697569335067463,Private room,2,1,1,1,3,5,4.6,T,T,213.84,airbnb
615892318735997347,456657122,Cristian,0.8,1.0,F,0,0,T,Madrid,Vista Alegre,Carabanchel,40.38532174147164,-3.743956046363116,Private room,1,1,1,1,0,2,5.0,T,T,89.1,airbnb
615910355858987181,395789920,David,1.0,0.99,F,1,1,T,Madrid,Adelfas,Retiro,40.399254,-3.670014,Private room,1,1,1,1,2,3,5.0,T,T,815.3357142857143,airbnb
618020627091545416,23031158,Maria Luisa,1.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.40885669850177,-3.7046366621369895,Entire place,2,1,1,1,3,3,4.67,T,T,1548.1950000000002,airbnb
615983008329528091,386318675,Inmaculada,1.0,0.93,F,0,0,F,Madrid,Prosperidad,Chamartín,40.44485252356537,-3.670142106002992,Private room,1,1,1,1,0,0,0.0,T,T,762.84,airbnb
616328116766629025,186818260,Baptiste,1.0,0.8,F,0,0,F,Madrid,Palacio,Centro,40.412472,-3.708337,Entire place,3,1,1,2,4,2,5.0,T,F,3219.75,airbnb
618116155746744556,129737011,Katarzyna Anna,0.8,0.48,F,4,4,T,Madrid,Pueblo Nuevo,Ciudad Lineal,40.42982370790317,-3.642872644793917,Private room,1,1,4,1,0,1,5.0,T,F,267.3,airbnb
618122430011447928,457149921,Cristian,1.0,1.0,F,0,0,T,Madrid,Embajadores,Centro,40.40595625120261,-3.7032415880328338,Entire place,3,1,1,2,0,1,4.0,T,T,1756.542857142857,airbnb
616375633351580807,304035098,Chiqui,1.0,1.0,F,2,2,T,Madrid,Puerta del Angel,Latina,40.40991530271307,-3.726298507471639,Private room,2,2,2,1,4,2,5.0,T,F,3566.97,airbnb
618154198451952108,334009028,Elizabeth,0.0,0.0,F,0,0,T,Madrid,Almenara,Tetuán,40.47228922215429,-3.6898960585742415,Private room,1,1,1,1,3,0,0.0,T,F,89.1,airbnb
618190114060704342,457166861,Beatriz,0.5,0.0,F,0,0,F,Madrid,Aluche,Latina,40.3955997756631,-3.766169350086566,Private room,1,1,1,1,0,0,0.0,T,F,341.54999999999995,airbnb
616534074294533856,448380460,Palo,1.0,1.0,F,0,0,F,Madrid,Cuatro Caminos,Tetuán,40.44865252686229,-3.70088192055847,Entire place,8,2,2,2,1,0,0.0,T,F,1975.545,airbnb
618452581678250869,244956035,Laura,0.99,1.0,F,14,14,T,Madrid,Palacio,Centro,40.414335696451865,-3.7089910889832094,Entire place,8,1,3,5,3,5,4.6,T,T,3547.17,airbnb
616549678360018075,52917024,Álvaro,1.0,0.88,F,1,1,T,Madrid,Hispanoamérica,Chamartín,40.45310756481866,-3.6735717599893367,Entire place,2,1,1,1,3,1,5.0,T,F,1794.375,airbnb
616600069658697220,430044674,Maria,1.0,0.5,F,0,0,T,Madrid,Embajadores,Centro,40.41131257443028,-3.7022309177387207,Entire place,2,1,1,1,1,0,0.0,T,F,1935.45,airbnb
616607619949868243,378866901,Dario,0.67,0.67,F,0,0,F,Madrid,Santa Eugenia,Villa de Vallecas,40.380651451228125,-3.61083690267034,Private room,1,1,1,1,1,0,0.0,T,F,198.0,airbnb
618482767956620613,34439173,Homely,1.0,1.0,T,1,1,T,Madrid,Ibiza,Retiro,40.41944593482008,-3.675925734700253,Entire place,2,1,1,1,0,0,0.0,T,T,3194.73,airbnb
618560085974610748,456576554,Le Petit Palu,0.5,1.0,F,0,0,T,Madrid,Sol,Centro,40.41824,-3.707486,Private room,2,1,1,1,1,0,0.0,T,T,1880.175,airbnb
618571933244312206,29617574,Azahara,0.67,0.17,F,3,3,T,Madrid,Casco Histórico de Vicálvaro,Vicálvaro,40.40405776184797,-3.613696932115035,Entire place,2,1,1,1,0,0,0.0,T,F,827.64,airbnb
616699378990347623,77736183,Johan,1.0,0.99,F,17,17,T,Madrid,Universidad,Centro,40.42596547854891,-3.701517760086984,Entire place,4,1,1,2,1,1,5.0,T,T,2985.75,airbnb
618578333076212928,80277670,Ana,1.0,1.0,F,1,1,T,Madrid,Comillas,Carabanchel,40.394944367864106,-3.7138384111366527,Entire place,6,1,2,3,3,2,5.0,T,F,2314.8675,airbnb
618612112532622538,455385647,Jose,1.0,1.0,F,2,2,T,Madrid,Universidad,Centro,40.42493706263356,-3.706777443915205,Private room,2,1,1,1,0,1,4.0,T,T,564.795,airbnb
618646542146662221,411511877,Beatriz,1.0,0.0,F,0,0,F,Madrid,Fontarrón,Moratalaz,40.40121238769889,-3.639683089433027,Private room,1,1,1,1,1,0,0.0,T,F,1234.53,airbnb
618646660100307166,211910758,Esteban,1.0,0.9,F,0,0,T,Madrid,Pacífico,Retiro,40.406660541393066,-3.68027267345152,Private room,2,1,1,1,0,2,4.5,T,T,1667.25,airbnb
618668586875152968,457260700,Amaya,1.0,1.0,F,0,0,F,Madrid,Castillejos,Tetuán,40.46177330153223,-3.689711568233614,Entire place,2,1,1,1,4,3,4.0,T,T,1544.4,airbnb
618708690563344781,457070823,Johana,0.96,1.0,F,0,0,F,Madrid,San Diego,Puente de Vallecas,40.39217,-3.66982,Entire place,4,1,2,2,0,5,4.4,T,T,2382.435,airbnb
618712272920944203,30358377,Enrique,1.0,1.0,F,2,2,F,Madrid,Universidad,Centro,40.421832730325534,-3.704685231124146,Entire place,2,1,1,1,4,3,5.0,T,T,4395.27,airbnb
616915970652167748,456862384,Abderzzak,0.8,1.0,F,5,5,F,Madrid,San Diego,Puente de Vallecas,40.39494373719152,-3.662707258664303,Entire place,5,1,2,3,1,0,0.0,T,T,1900.8,airbnb
617090500483285329,68286344,Johanna,1.0,0.6,F,1,1,T,Madrid,Ibiza,Retiro,40.41744,-3.67451,Private room,1,1,1,1,0,5,5.0,T,F,1284.1714285714286,airbnb
617093218378580254,415512022,Bego,1.0,0.93,F,2,2,T,Madrid,San Diego,Puente de Vallecas,40.39182532905672,-3.670248007531861,Entire place,6,1,2,3,1,1,3.0,T,T,712.8,airbnb
617116289852346553,383495803,Paula,1.0,0.8,F,1,1,F,Madrid,Santa Eugenia,Villa de Vallecas,40.38246328171169,-3.6093241559170255,Private room,1,1,2,1,1,1,5.0,T,F,356.40000000000003,airbnb
618727602348760847,86694769,Pablo,1.0,0.97,F,0,0,T,Madrid,Valverde,Fuencarral - El Pardo,40.49994,-3.68955,Entire place,5,3,3,3,1,0,0.0,T,F,2079.0,airbnb
618734771743403821,29958057,Sara,0.0,0.0,F,4,4,T,Madrid,Almagro,Chamberí,40.42821375811758,-3.695413535514092,Entire place,2,1,1,1,3,0,0.0,T,F,1524.6,airbnb
617148120847430604,21119948,José Luis,1.0,0.33,F,0,0,T,Madrid,Palacio,Centro,40.410416,-3.716884,Entire place,2,1,1,1,6,0,0.0,T,F,1312.2,airbnb
617175942907215930,229456904,David,1.0,0.99,F,3,3,T,Madrid,Palacio,Centro,40.406862718574686,-3.712121970175709,Entire place,3,1,2,2,2,2,5.0,T,T,1477.74,airbnb
618781924061458552,443065412,Arturo,0.84,0.99,F,0,0,T,Madrid,Sol,Centro,40.41795511098794,-3.707291609744512,Entire place,3,1,1,1,2,10,4.7,T,T,2263.2225000000003,airbnb
618791288835185122,319616632,Fabrizzio,1.0,0.97,F,52,52,T,Madrid,Universidad,Centro,40.42206449973633,-3.704752658000379,Private room,1,4,1,1,0,7,4.29,T,T,1038.51,airbnb
618900753339356839,176076144,Jing,1.0,1.0,F,5,5,T,Madrid,Niño Jesús,Retiro,40.41625,-3.67199,Private room,1,1,1,1,4,4,4.0,T,T,149.49,airbnb
619169799495743120,291253690,Francisco,0.0,0.0,F,0,0,T,Madrid,Sol,Centro,40.41904967028591,-3.707502577525549,Entire place,5,2,2,3,1,1,4.0,T,F,3534.3,airbnb
619189665957469221,457387120,Poppy,0.0,0.0,F,0,0,F,Madrid,Universidad,Centro,40.42061722441741,-3.704242888217344,Entire place,5,1,1,2,2,0,0.0,T,T,2943.0,airbnb
619214572443130044,457391751,Sandra Milena,0.75,1.0,F,0,0,F,Madrid,Justicia,Centro,40.422653,-3.696114,Private room,2,6,6,1,1,0,0.0,T,T,445.5,airbnb
617321893850709015,456813187,Andrea Y,0.94,1.0,F,0,0,F,Madrid,Sol,Centro,40.41578158114231,-3.701474049363661,Entire place,4,1,1,2,1,0,0.0,T,T,2717.55,airbnb
617324653484612450,64269753,Manon,0.94,0.67,F,0,0,F,Madrid,Universidad,Centro,40.424603037505534,-3.701317462135459,Entire place,2,1,1,1,3,2,5.0,T,F,579.15,airbnb
619244724650312964,457396766,Tristan Y Gloria,1.0,1.0,F,0,0,T,Madrid,Universidad,Centro,40.42357511763873,-3.703799939965145,Entire place,3,1,1,1,3,2,5.0,T,F,1550.34,airbnb
617328993408562867,13946509,Raul,0.8,0.85,F,0,0,T,Madrid,San Andrés,Villaverde,40.345375,-3.711115,Entire place,3,1,3,2,1,3,4.67,T,F,956.7642857142856,airbnb
619309717404108262,258937204,Penélope,1.0,1.0,F,4,4,F,Madrid,Sol,Centro,40.41623509351309,-3.706620310077192,Private room,1,1,1,1,2,0,0.0,T,T,671.55,airbnb
619341064283203574,407803543,Maria,1.0,1.0,F,0,0,T,Madrid,Palomeras Sureste,Puente de Vallecas,40.38229142719936,-3.633328181701736,Private room,1,1,1,1,0,0,0.0,T,F,313.83,airbnb
617428582925426420,37032566,Carlos,0.91,1.0,F,0,0,T,Madrid,Pilar,Fuencarral - El Pardo,40.47365048156428,-3.7138889584093873,Entire place,3,1,1,2,1,0,0.0,T,T,574.2,airbnb
617448599001474209,456621540,Maria,1.0,1.0,F,1,1,T,Madrid,Lucero,Latina,40.40512782215029,-3.752447803259952,Private room,2,1,4,1,1,6,4.67,T,T,791.3399999999999,airbnb
617452510410413584,39362213,Ricardo,0.84,0.82,F,36,36,T,Madrid,Sol,Centro,40.41537509112253,-3.706236834362547,Entire place,3,1,1,2,1,3,5.0,T,T,653.4,airbnb
619359619647875391,87098298,Ruth,0.95,1.0,F,0,0,F,Madrid,Casa de Campo,Moncloa - Aravaca,40.41156346821136,-3.737586311193652,Private room,2,1,1,1,0,3,4.67,T,F,1059.003,airbnb
620671214887718636,457708907,Daniel,0.5,1.0,F,0,0,F,Madrid,Argüelles,Moncloa - Aravaca,40.42426351362776,-3.713877020215721,Entire place,2,1,1,1,2,0,0.0,T,T,2817.2925,airbnb
620685261836194789,457711383,Joseph,0.0,0.0,F,0,0,F,Madrid,Pradolongo,Usera,40.380485032886405,-3.70255794660487,Entire place,4,2,2,2,2,0,0.0,T,T,1395.9,airbnb
619409985252566269,432636130,Larissa,1.0,1.0,F,0,0,T,Madrid,Pradolongo,Usera,40.37399712125913,-3.711093999606293,Private room,1,1,1,1,2,0,0.0,T,F,232.155,airbnb
620730036869941869,457719292,Philip Wadham,0.85,1.0,F,0,0,F,Madrid,Universidad,Centro,40.42169440328659,-3.706357712526988,Entire place,4,2,2,2,1,2,4.5,T,T,3426.1424999999995,airbnb
619417826746747223,30293370,Mireya,1.0,0.88,F,0,0,T,Madrid,Embajadores,Centro,40.40910839696977,-3.698458414602651,Entire place,2,1,1,1,2,7,5.0,T,F,2070.6675,airbnb
620740336281126121,419002922,Reina,0.94,0.94,F,0,0,T,Madrid,Aguilas,Latina,40.37723283146615,-3.777281904147409,Private room,2,1,1,2,1,1,5.0,T,T,277.20000000000005,airbnb
619479529997429624,6776239,Judy,0.86,0.75,F,0,0,T,Madrid,Guindalera,Salamanca,40.4392969287476,-3.6652968732042366,Private room,2,1,1,1,1,1,5.0,T,F,297.0,airbnb
619500358939397498,172480889,Yazmin,1.0,1.0,F,0,0,F,Madrid,Argüelles,Moncloa - Aravaca,40.42485913272036,-3.712349498913997,Private room,2,1,1,1,0,0,0.0,T,T,709.5,airbnb
619511102994177144,34396738,Gonzalo,1.0,0.0,F,0,0,F,Madrid,Pueblo Nuevo,Ciudad Lineal,40.43128900460227,-3.639962809552397,Entire place,2,1,1,1,3,0,0.0,T,T,1007.3250000000002,airbnb
619910506846644313,44233425,Andrew,1.0,0.95,F,1,1,T,Madrid,Embajadores,Centro,40.41094402273897,-3.699159859721101,Entire place,3,1,1,2,0,1,4.0,T,F,1732.5,airbnb
