id,host_id,host_name,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,price_€,room_type,accommodates,bathrooms,bedrooms,beds,lift,heating,aircon,exterior,garden,pool,terrace,balcony,storage,amenity_score,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month
9966218,51138942,Daniel Oscar,0.0,0.0,F,2,2,F,Madrid,Universidad,Centro,40.42523,-3.70095,77.22,Private room,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
9991044,49178744,Andrea,0.0,0.0,F,1,1,F,Madrid,La Paz,Fuencarral - El Pardo,40.48486,-3.70343,14.85,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,20,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.07
10089375,35423762,Elisabeth,0.0,0.0,F,1,1,T,Madrid,Chopera,Arganzuela,40.39493,-3.6953,42.57,Shared room,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
10094888,51800685,Angel,0.83,0.67,F,0,0,T,Madrid,Justicia,Centro,40.42074,-3.6994,103.95,Entire place,4,1,2,2,1,0,1,0,0,0,0,0,0,2,2,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
10095298,51804997,Eva,0.0,0.0,F,1,1,F,Madrid,Justicia,Centro,40.42181,-3.69992,99.0,Entire place,2,1,1,1,0,0,0,0,0,0,0,0,0,0,7,1124,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.01
10149445,24021937,Baldo,1.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42162,-3.70496,49.5,Private room,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
10281406,464858,Amanda,0.0,0.0,T,1,1,T,Madrid,Rejas,San Blas - Canillejas,40.44614,-3.5872,39.6,Private room,2,1,1,2,1,0,0,0,0,1,0,1,0,3,1,1125,62,4.95,4.98,4.97,4.98,5.0,4.77,4.92,T,F,0.92
10352331,13038563,Isabel,1.0,1.0,F,2,2,F,Madrid,Universidad,Centro,40.42662,-3.71019,55.44,Entire place,3,1,1,1,1,0,1,0,0,0,0,1,1,4,5,30,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,T,F,1.43
10739682,55519752,Jason,0.0,0.0,F,1,1,T,Madrid,Prosperidad,Chamartín,40.44591,-3.66915,24.75,Private room,2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1125,32,4.78,4.8,4.97,4.9,4.9,4.69,4.83,T,T,0.47
10805912,42076124,Eliane,0.25,0.5,F,2,2,T,Madrid,Goya,Salamanca,40.42585,-3.67674,138.6,Entire place,5,2,2,4,1,0,1,0,0,0,0,0,0,2,3,90,71,4.87,4.94,4.89,4.91,4.93,4.94,4.9,T,F,1.05
10899497,25929486,Joaquin,0.0,0.0,F,1,1,T,Madrid,Palos de Moguer,Arganzuela,40.40297,-3.69797,35.64,Private room,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
11054846,16365487,Edu&Manu,0.0,0.0,F,0,0,T,Madrid,Embajadores,Centro,40.41041,-3.70701,104.94,Private room,2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,21,10,4.9,5.0,5.0,5.0,5.0,5.0,4.6,T,F,0.15
11186198,15318459,Sophia,1.0,0.99,F,3,3,T,Madrid,Embajadores,Centro,40.41283,-3.70565,35.64,Entire place,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1125,516,4.2,4.45,4.42,4.79,4.82,4.89,4.27,T,T,7.6
11221120,5675916,Tea,0.77,0.86,F,4,4,T,Madrid,Chopera,Arganzuela,40.39524,-3.70052,18.81,Private room,2,2,1,2,0,0,0,0,0,0,0,1,0,1,1,10,110,4.62,4.61,4.5,4.79,4.81,4.65,4.59,T,F,1.67
11371812,59513565,Raquel,0.0,0.0,T,1,1,F,Madrid,Goya,Salamanca,40.4251,-3.67877,104.94,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,0,2,365,1125,48,4.94,4.98,4.98,5.0,5.0,4.96,4.89,T,F,0.72
11519247,60721694,Mikel,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42252,-3.69491,438.57,Entire place,4,1,2,3,1,0,0,0,0,0,0,0,0,1,2,9,20,5.0,5.0,4.85,5.0,5.0,5.0,4.95,T,F,0.3
11519854,59879798,Concepción,0.0,0.0,F,1,1,F,Madrid,Pacífico,Retiro,40.4055,-3.68536,52.47,Private room,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1125,3,4.0,5.0,4.33,4.67,5.0,5.0,4.33,T,T,0.05
11558221,61042224,Johana,0.0,0.0,T,1,1,T,Madrid,Opañel,Carabanchel,40.39431,-3.7204,23.759999999999998,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,30,56,4.91,4.95,4.96,4.95,4.95,4.68,4.91,T,F,0.95
11576456,32248375,Carmen,1.0,0.75,F,1,1,T,Madrid,Gaztambide,Chamberí,40.43274,-3.7129,38.61,Private room,2,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1125,18,4.82,4.88,4.47,4.94,5.0,4.88,4.53,T,F,0.27
11645913,24474814,Javier Y Belén,0.0,0.0,T,2,2,T,Madrid,Universidad,Centro,40.42153,-3.70348,75.24,Private room,2,1,1,1,1,0,1,0,0,0,0,1,0,3,2,1125,205,4.9,4.89,4.92,4.95,4.93,4.94,4.9,T,T,3.09
11687077,50712233,Maria,1.0,0.0,F,3,3,T,Madrid,Argüelles,Moncloa - Aravaca,40.42721,-3.7147,32.67,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1125,3,5.0,5.0,4.67,4.67,4.33,3.0,3.67,T,F,0.05
11703355,25645065,Diana,1.0,1.0,T,4,4,T,Madrid,Universidad,Centro,40.42493,-3.70411,116.82,Entire place,2,1,1,1,0,0,1,0,0,0,0,1,0,2,3,1124,130,4.89,4.91,4.94,4.95,4.97,4.95,4.88,T,T,2.15
11752948,62536421,Alessa,0.0,0.0,F,1,1,T,Madrid,Vallehermoso,Chamberí,40.44279,-3.71603,19.8,Private room,1,2,1,1,1,0,0,0,0,0,0,0,0,1,21,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.02
11755598,2417075,Alejandro Y Nelia,1.0,0.98,F,2,2,T,Madrid,Almagro,Chamberí,40.43616,-3.69833,49.5,Entire place,4,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1125,9,4.11,4.33,4.56,4.0,4.11,4.67,4.11,T,F,0.14
11844156,60648006,Iris,1.0,0.0,F,1,1,F,Madrid,Aluche,Latina,40.38712,-3.75781,19.8,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1125,11,4.67,4.67,4.89,4.75,4.78,4.63,4.75,T,F,0.17
11890062,50601565,Inversiones,0.0,0.0,F,1,1,T,Madrid,Argüelles,Moncloa - Aravaca,40.42529,-3.71272,103.95,Entire place,6,1,2,2,1,0,1,0,0,1,0,0,0,3,2,1125,88,4.8,4.87,4.86,4.87,4.85,4.97,4.8,T,F,1.32
12055163,21819278,Ana,0.0,0.0,F,1,1,T,Madrid,San Pascual,Ciudad Lineal,40.44379,-3.64932,26.73,Private room,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1125,70,4.78,4.79,4.65,4.81,4.79,4.73,4.75,T,F,1.06
12068435,64660753,Roberto,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42259,-3.7022,163.35,Entire place,4,1,2,3,0,0,0,0,0,0,0,1,0,1,2,30,36,4.83,4.86,4.83,4.94,5.0,4.94,4.6,T,F,0.55
12124231,42389495,Manuel,0.5,1.0,F,3,3,T,Madrid,Canillas,Hortaleza,40.46211,-3.64909,33.66,Private room,2,2,4,8,1,0,0,0,0,0,0,0,0,1,6,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,T,0.0
12125763,25580495,Veronica,0.86,0.33,F,1,1,T,Madrid,Embajadores,Centro,40.41057,-3.70266,51.48,Entire place,4,1,1,1,0,0,1,0,0,0,0,0,0,1,14,1125,16,4.94,4.88,5.0,4.93,4.88,5.0,4.93,T,F,0.27
12195116,65558299,Luis,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.41996,-3.70862,69.3,Entire place,3,1,1,1,1,0,1,0,0,0,0,0,0,2,2,1125,171,4.86,4.89,4.82,4.98,4.93,4.95,4.76,T,T,2.59
12292259,66253450,Aurora3,0.0,0.0,F,1,1,T,Madrid,Universidad,Centro,40.42612,-3.70977,42.57,Entire place,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1125,332,4.51,4.69,4.83,4.88,4.89,4.9,4.42,T,F,5.43
12378071,52165207,Maria José,0.0,0.0,F,1,1,T,Madrid,Berruguete,Tetuán,40.4597,-3.69984,19.8,Private room,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1125,13,4.5,4.64,4.64,5.0,4.67,4.75,4.5,T,F,0.2
12677042,5160761,Ana,0.0,1.0,F,1,1,T,Madrid,Fuente del Berro,Salamanca,40.426,-3.66798,445.5,Private room,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
12736674,1208977,Alana,1.0,0.0,F,0,0,T,Madrid,Sol,Centro,40.41439,-3.70613,49.5,Entire place,6,1,1,2,1,0,0,0,0,0,0,0,0,1,90,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
12754177,7494169,Piergiò,0.0,0.0,F,1,1,T,Madrid,Goya,Salamanca,40.42328,-3.67857,34.65,Private room,1,1,1,1,1,0,1,0,0,0,0,0,0,2,1,10,12,4.64,4.73,4.45,5.0,4.82,4.82,4.64,T,F,0.18
12769559,8486226,Clara,0.0,0.0,F,1,1,F,Madrid,Vallehermoso,Chamberí,40.44412,-3.70586,22.77,Private room,2,1,1,2,0,0,0,0,0,0,0,0,0,0,29,1125,6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.09
12848664,10750061,Pablo,0.0,0.0,F,1,1,T,Madrid,Almagro,Chamberí,40.42955,-3.69292,88.11,Entire place,3,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1125,29,4.52,4.45,4.66,4.68,4.79,4.93,4.43,T,F,0.54
12869407,2769811,Laura,0.0,0.0,T,1,1,T,Madrid,Quintana,Ciudad Lineal,40.43842,-3.63748,34.65,Private room,2,1,1,1,1,0,1,0,0,0,0,1,0,3,1,90,85,4.92,4.88,4.96,4.92,4.88,4.7,4.92,T,F,1.34
13217582,63073634,Patricia,0.0,0.0,F,1,1,F,Madrid,Almagro,Chamberí,40.43084,-3.69596,148.5,Entire place,2,3,3,6,0,0,0,0,0,0,0,0,0,0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
13276051,9082496,Daniel,0.0,0.0,F,1,1,F,Madrid,Delicias,Arganzuela,40.39495,-3.69424,28.71,Entire place,4,2,3,2,1,0,0,0,0,0,0,0,0,1,7,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
13341734,55125751,Angeles,0.0,0.0,F,2,2,T,Madrid,Cuatro Caminos,Tetuán,40.45548,-3.69485,69.3,Private room,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,6,3,4.0,3.67,4.0,5.0,4.33,4.33,4.33,T,F,0.05
13390830,76153971,Sole,0.0,0.0,F,2,2,T,Madrid,Ciudad Universitaria,Moncloa - Aravaca,40.45705,-3.71275,46.53,Private room,1,2,1,2,1,0,1,0,0,1,0,0,0,3,3,10,6,5.0,5.0,5.0,5.0,5.0,4.75,5.0,T,T,0.11
13473143,77083940,Cristina,1.0,0.0,F,1,1,F,Madrid,Adelfas,Retiro,40.40521,-3.67048,61.38,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,1125,16,4.27,4.73,4.73,4.6,4.53,4.0,4.4,T,F,0.25
13488025,77241383,Pedro,0.0,0.0,F,3,3,T,Madrid,Concepción,Ciudad Lineal,40.43713,-3.65338,27.72,Private room,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,40,325,4.58,4.66,4.56,4.75,4.72,4.59,4.58,T,F,5.42
13543156,3850303,Javier,0.63,1.0,F,1,1,T,Madrid,Costillares,Ciudad Lineal,40.47655,-3.67078,113.85,Entire place,6,2,2,4,1,0,1,0,0,1,0,0,0,3,11,1124,31,4.72,4.66,4.62,4.69,4.72,4.62,4.59,T,F,0.49
13582120,77920716,Ginesa,0.0,0.0,T,1,1,F,Madrid,Estrella,Retiro,40.41787,-3.6677,20.79,Private room,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,5,93,4.86,4.95,4.99,4.91,4.88,4.9,4.87,T,F,1.48
13582810,38660789,Nick,0.0,0.0,F,1,1,T,Madrid,Niño Jesús,Retiro,40.41105,-3.67424,95.03999999999999,Entire place,10,2,3,0,1,0,0,0,0,0,0,0,0,1,7,30,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.02
13639349,806879,Lucia,0.0,0.0,F,1,1,T,Madrid,Valverde,Fuencarral - El Pardo,40.49223,-3.69226,69.3,Entire place,4,2,2,1,1,0,0,0,0,1,0,0,0,2,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
13732593,78913351,Miguel,1.0,0.0,F,5,5,T,Madrid,Delicias,Arganzuela,40.39972,-3.69713,17.82,Private room,1,2,1,1,1,0,0,0,0,0,0,0,0,1,4,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
13756542,80638392,Angelica,1.0,1.0,F,1,1,F,Madrid,Goya,Salamanca,40.42864,-3.67643,28.71,Private room,3,1,1,1,1,0,1,0,0,0,0,0,0,2,1,1125,62,4.42,4.67,4.48,4.75,4.68,4.84,4.34,T,F,0.99
13760792,42148999,Marta,1.0,0.33,T,2,2,T,Madrid,Sol,Centro,40.41654,-3.70588,97.02,Entire place,5,1,3,3,1,0,0,0,0,0,0,0,0,1,1,1125,357,4.74,4.83,4.81,4.91,4.93,4.97,4.66,T,F,5.68
13924446,2418186,Begoña,0.0,0.0,F,1,1,T,Madrid,Palos de Moguer,Arganzuela,40.40507,-3.69691,58.41,Entire place,3,1,1,2,1,0,0,0,0,0,0,0,0,1,40,1124,53,4.63,4.84,4.8,4.66,4.76,4.7,4.52,T,T,0.85
13937281,18381988,Francesca,0.8,0.67,F,3,3,F,Madrid,Universidad,Centro,40.42771,-3.70717,97.02,Entire place,4,1,2,2,0,0,0,0,0,0,0,1,0,1,2,1125,8,4.75,4.88,4.88,4.88,4.75,4.63,4.63,T,F,0.16
13978167,24555467,Pilar,0.0,0.0,F,1,1,T,Madrid,Castilla,Chamartín,40.47734,-3.68417,39.6,Private room,2,1,1,2,1,0,0,0,0,0,0,0,0,1,2,1125,19,4.95,4.95,4.89,5.0,4.95,4.84,4.95,T,F,0.34
14082589,72658130,María Victoria,1.0,0.0,F,0,0,T,Madrid,Valverde,Fuencarral - El Pardo,40.49155,-3.69749,29.7,Private room,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.02
14514754,43924905,Edu,0.53,0.25,F,1,1,F,Madrid,Universidad,Centro,40.42493,-3.71107,99.0,Entire place,5,1,2,3,1,0,1,0,0,0,0,1,0,3,10,1125,3,4.67,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.21
14567517,88625874,Bianca,0.0,0.0,F,5,5,F,Madrid,Palomas,Hortaleza,40.4534,-3.61353,64.35,Private room,1,1,1,1,1,0,0,0,0,1,0,0,0,2,1,1125,4,4.67,5.0,5.0,5.0,5.0,4.67,4.67,T,F,0.07
14648958,5270686,Víctor Manuel,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.42179,-3.71044,48.51,Private room,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.02
14780389,92255969,You,1.0,0.0,F,1,1,T,Madrid,Salvador,San Blas - Canillejas,40.4415,-3.63227,18.81,Private room,2,1,1,1,1,0,0,0,0,0,0,0,0,1,4,1125,21,4.62,4.76,4.52,4.75,4.9,4.65,4.55,T,F,0.35
14882631,93321091,Jesús,0.0,0.0,F,1,1,F,Madrid,Imperial,Arganzuela,40.41163,-3.7208,49.5,Entire place,8,1,3,5,1,0,1,0,0,0,0,1,0,3,4,1125,82,4.77,4.81,4.86,4.76,4.81,4.63,4.72,T,F,1.35
14949924,9437939,Entia,0.0,0.0,F,1,1,F,Madrid,Fuente del Berro,Salamanca,40.42535,-3.66766,50.49,Private room,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,14,94,4.83,4.88,4.94,4.94,4.93,4.91,4.83,T,F,1.56
15012039,91434542,Maria Jose,0.0,0.0,F,1,1,T,Madrid,Moscardó,Usera,40.39022,-3.70702,34.65,Private room,2,1,2,0,0,0,1,0,0,0,0,0,0,1,3,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,T,F,0.02
15048220,95097336,Gustavo,0.0,0.0,F,1,1,T,Madrid,Recoletos,Salamanca,40.42818,-3.68229,198.0,Entire place,4,2,2,3,1,0,1,0,0,0,0,0,0,2,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
15243863,31505020,Toñi,0.0,1.0,F,1,1,T,Madrid,Embajadores,Centro,40.40829,-3.69627,55.44,Entire place,3,1,2,2,0,0,0,0,0,0,0,0,0,0,7,14,25,4.95,4.75,4.75,4.89,4.84,4.84,4.53,T,F,0.42
15269615,97144433,Jorge,0.83,0.0,F,1,1,F,Madrid,Sol,Centro,40.41633,-3.70361,99.0,Entire place,6,1,4,0,1,0,0,0,0,0,0,0,0,1,2,1125,109,4.54,4.7,4.14,4.96,4.89,4.97,4.41,T,F,1.82
15278012,38603361,Antonio,0.0,0.0,F,2,2,F,Madrid,Embajadores,Centro,40.40882,-3.69901,33.66,Private room,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,100,165,4.6,4.71,4.64,4.76,4.62,4.9,4.76,T,F,2.77
15369122,33501723,Ana,1.0,0.0,F,1,1,T,Madrid,Palomeras Bajas,Puente de Vallecas,40.37921,-3.65801,21.78,Private room,2,1,1,1,1,0,0,0,0,0,0,1,0,2,1,60,13,5.0,5.0,4.92,5.0,5.0,4.62,4.92,T,F,0.26
15460051,99192836,Maria,1.0,1.0,F,1,1,T,Madrid,Goya,Salamanca,40.42558,-3.67885,89.1,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,1,3,4,1125,6,4.83,4.83,4.5,5.0,5.0,5.0,4.83,T,T,0.17
15493350,99320071,Juan Antonio,1.0,0.5,F,1,1,T,Madrid,Canillas,Hortaleza,40.46321,-3.63146,88.11,Entire place,5,1,3,4,1,0,1,0,0,0,0,1,0,3,10,1125,53,4.77,4.83,4.58,4.96,4.92,4.68,4.51,T,F,0.89
15495427,55465187,Jac,0.6,0.33,F,2,2,F,Madrid,Comillas,Carabanchel,40.39486,-3.7118,39.6,Private room,3,1,1,1,0,0,1,0,0,0,0,0,1,2,3,1125,1,4.0,4.0,5.0,5.0,5.0,5.0,5.0,T,F,0.02
15522468,48574926,Daniel John,1.0,0.0,F,0,0,T,Madrid,Embajadores,Centro,40.4126,-3.70173,35.64,Private room,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,F,0.0
15539547,99977263,Magdaleno,0.88,0.0,F,1,1,T,Madrid,Valverde,Fuencarral - El Pardo,40.48705,-3.68808,39.6,Entire place,4,1,2,3,0,0,0,0,0,0,0,0,0,0,30,1125,18,4.76,4.88,4.65,4.88,4.94,4.35,4.76,T,F,0.31
15561661,98397011,Maria,0.0,0.0,F,1,1,F,Madrid,Concepción,Ciudad Lineal,40.43727,-3.64821,34.65,Private room,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,T,F,0.05
15645521,100942694,David,0.0,0.0,F,1,1,T,Madrid,Palos de Moguer,Arganzuela,40.4053,-3.69149,9899.01,Entire place,6,1,2,2,1,0,0,0,0,0,0,0,0,1,2,1000,181,4.78,4.85,4.82,4.86,4.92,4.93,4.75,T,T,3.09
15823039,19814690,Alicia,0.0,0.0,F,2,2,F,Madrid,Imperial,Arganzuela,40.41025,-3.71852,79.2,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1125,49,4.83,4.92,4.96,4.96,4.94,4.71,4.75,T,F,0.89
15849239,38429137,Ana José,0.0,0.0,F,1,1,F,Madrid,Embajadores,Centro,40.40865,-3.70137,103.95,Entire place,2,1,1,1,0,0,0,0,0,0,0,0,0,0,4,7,14,4.71,5.0,4.5,5.0,5.0,4.93,4.57,T,F,0.24
15878524,102956659,Javier,0.0,1.0,F,1,1,T,Madrid,Palacio,Centro,40.42028,-3.70735,215.82,Entire place,5,1,2,3,1,0,1,0,0,0,0,0,0,2,2,1125,104,4.56,4.74,4.75,4.83,4.78,4.88,4.53,T,T,1.78
15879219,56031287,Verbigracia,0.0,0.0,F,3,3,T,Madrid,Cortes,Centro,40.41381,-3.69672,104.94,Entire place,7,2,2,3,0,0,1,0,0,0,0,0,0,1,2,1125,39,4.82,4.95,4.95,5.0,4.97,4.95,4.81,T,F,0.71
15881890,39265361,Antonio,1.0,0.96,T,2,2,T,Madrid,Lista,Salamanca,40.43374,-3.67797,87.12,Entire place,4,2,1,2,1,0,1,0,0,0,0,0,0,2,2,30,201,4.76,4.82,4.73,4.91,4.92,4.9,4.73,T,T,3.47
15884943,3031296,Alex,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.42148,-3.71007,148.5,Entire place,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,9,5.0,4.89,5.0,4.88,4.89,5.0,5.0,T,F,0.17
15920914,49636071,Nicolas,0.0,0.0,F,1,1,T,Madrid,Pinar del Rey,Hortaleza,40.47734,-3.65076,89.1,Entire place,3,1,2,2,1,0,0,0,0,1,0,1,0,3,1,1124,9,4.89,4.89,4.89,5.0,5.0,5.0,4.89,T,F,0.17
15999012,103024185,Martin Carmen,0.0,0.0,F,1,1,F,Madrid,Acacias,Arganzuela,40.4053,-3.71078,38.61,Private room,2,1,1,2,1,0,1,0,0,0,0,0,0,2,2,90,11,4.82,4.82,5.0,4.64,5.0,5.0,4.55,T,F,0.19
16146031,6957721,Juan Cristobal,0.0,0.0,T,1,1,T,Madrid,Justicia,Centro,40.42047,-3.69939,68.31,Entire place,4,1,1,1,1,0,1,0,0,0,0,0,0,2,3,1125,190,4.85,4.92,4.88,4.94,4.97,4.96,4.82,T,T,3.28
16360014,70929474,Carlos,0.5,0.0,F,4,4,T,Madrid,Cortes,Centro,40.41477,-3.70163,49.5,Private room,3,1,1,2,1,0,0,0,0,0,0,0,0,1,4,1125,60,4.02,4.32,3.88,4.42,4.32,4.93,4.13,T,T,1.05
16393295,30522075,Patricia & Felipe,0.96,0.98,T,3,3,T,Madrid,Sol,Centro,40.41472,-3.7034,68.31,Entire place,5,1,2,2,0,0,1,0,0,0,0,0,0,1,1,7,369,4.74,4.83,4.85,4.9,4.92,4.93,4.73,T,F,6.45
16484593,3624597,Brickell,1.0,0.96,F,17,17,T,Madrid,Argüelles,Moncloa - Aravaca,40.42639,-3.71335,59.4,Entire place,3,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1125,5,4.2,4.8,4.0,4.4,5.0,5.0,4.2,T,T,0.15
16558262,47828833,Apartamentos Ds Madrid,1.0,0.0,F,3,3,T,Madrid,Argüelles,Moncloa - Aravaca,40.42124,-3.71787,367.29,Entire place,10,1,3,8,1,0,1,0,0,0,0,0,0,2,2,400,73,4.69,4.73,4.9,4.85,4.92,4.75,4.47,T,F,1.3
16633739,109880582,Manuel .,0.0,0.0,T,2,2,F,Madrid,Palacio,Centro,40.42017,-3.71039,49.5,Private room,2,0,1,1,0,0,1,0,0,0,0,0,0,1,1,8,17,4.35,4.76,4.76,4.82,4.88,5.0,4.29,T,F,0.38
16700657,110613027,Diana,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42426,-3.69771,108.9,Entire place,4,2,2,2,1,0,1,0,0,0,0,1,0,3,2,30,62,4.73,4.8,4.63,4.73,4.82,5.0,4.69,T,F,1.13
16701828,110636079,Gabriel,1.0,0.0,F,1,1,F,Madrid,Palos de Moguer,Arganzuela,40.40552,-3.69338,24.75,Private room,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1125,106,4.71,4.82,4.82,4.61,4.6,4.93,4.82,T,F,1.97
16721576,110789241,Seyed Mohammad,1.0,1.0,F,2,2,T,Madrid,San Diego,Puente de Vallecas,40.38781,-3.66736,20.79,Private room,3,1,1,3,0,0,1,0,0,0,0,0,0,1,1,1125,31,4.42,4.55,4.42,4.81,4.81,4.0,4.32,T,T,0.61
16810981,111803297,Doris,0.0,1.0,F,1,1,F,Madrid,Delicias,Arganzuela,40.39821,-3.6949,9899.01,Entire place,6,1,2,3,1,0,1,0,0,0,0,1,0,3,2,360,54,4.54,4.71,4.67,4.71,4.75,4.69,4.44,T,T,0.98
16819315,26348286,Erica,0.0,0.0,F,1,1,T,Madrid,Alameda de Osuna,Barajas,40.45771,-3.58661,44.55,Private room,2,1,1,1,1,0,1,0,0,0,0,0,0,2,1,1125,3,4.0,4.0,4.0,5.0,5.0,5.0,5.0,T,F,0.05
16856941,8526317,Mario,0.0,0.0,F,1,1,T,Madrid,Justicia,Centro,40.42259,-3.69477,98.01,Entire place,4,1,1,2,0,0,1,0,0,0,0,0,0,1,20,1125,27,4.85,4.88,4.92,5.0,5.0,5.0,4.75,T,F,0.54
17007271,42418874,Paloma Y Joaquin,1.0,0.91,F,1,1,T,Madrid,Berruguete,Tetuán,40.45681,-3.708,79.2,Entire place,7,1,3,4,1,0,1,0,0,0,0,0,0,2,2,180,70,4.46,4.57,4.46,4.66,4.59,4.54,4.43,T,T,1.32
17210902,112858358,Manuel,0.0,0.0,F,4,4,F,Madrid,Los Angeles,Villaverde,40.35773,-3.69558,12.87,Private room,1,1,1,1,1,0,0,0,0,0,0,0,0,1,30,1125,5,4.4,4.6,4.0,4.8,4.0,4.0,4.4,T,F,0.17
17337052,18328590,Iria,0.0,0.0,F,1,1,T,Madrid,Palacio,Centro,40.40893,-3.71085,83.16,Entire place,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1125,15,4.85,5.0,4.46,4.85,4.92,4.92,4.85,T,T,0.28
17454237,18830432,Olga María,0.5,0.0,F,1,1,T,Madrid,San Isidro,Carabanchel,40.39936,-3.73334,24.75,Private room,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,31,6,4.83,4.83,4.5,4.83,5.0,4.33,4.5,T,F,0.11
17455749,25195621,Victor,0.0,0.0,F,0,0,T,Madrid,Palacio,Centro,40.40944,-3.71258,107.91,Entire place,2,1,1,1,1,0,1,0,0,0,0,0,0,2,4,11,14,5.0,5.0,5.0,5.0,4.92,4.85,4.85,T,F,0.26
